photo_ID,class_coverage
1562954161_2.jpg,10.04
1562956341_1.jpg,2.89
1562956814_1.jpg,21.32
1562967086_1.jpg,13.37
1562974520_1.jpg,6.81
1562974642_1.jpg,0.70
1562978676_1.jpg,0.00
1563435748_1.jpg,5.32
1563435771_1.jpg,3.07
1563435785_1.jpg,21.42
1563438696_1.jpg,8.58
1563438720_1.jpg,3.38
1563438764_1.jpg,6.38
1563446489_1.jpg,36.48
1563446525_1.jpg,11.24
1571108835_1.jpg,1.70
1571111388_1.jpg,3.10
1571116547_1.jpg,0.81
1571116567_1.jpg,6.62
1571120767_1.jpg,19.24
1571132348_1.jpg,42.55
1571132751_1.jpg,0.24
1571132751_2.jpg,0.32
1571139416_1.jpg,4.98
1571151402_1.jpg,24.26
1571153547_1.jpg,2.11
1571153862_1.jpg,3.35
1571186136_1.jpg,10.72
1571186245_1.jpg,14.14
1571187038_1.jpg,16.82
1571187869_1.jpg,17.09
1571187872_1.jpg,4.81
1571187879_1.jpg,6.00
1571194584_1.jpg,11.85
1571201349_1.jpg,21.16
1572356547_1.jpg,16.66
1572361196_1.jpg,0.45
1572361258_1.jpg,6.49
1572389469_1.jpg,5.32
1572399158_1.jpg,2.70
1572401923_1.jpg,10.38
1580511339_1.jpg,9.98
1586955494_1.jpg,2.03
1621794202_1.jpg,31.93
1621798260_1.jpg,9.24
1621798377_1.jpg,13.34
1621798450_1.jpg,27.50
1671725432_1.jpg,6.04
1702465264_1.jpg,5.96
1703230686_1.jpg,10.17
1802768149_1.jpg,11.46
1805396422_1.jpg,4.02
1807272547_1.jpg,9.74
1807272547_2.jpg,10.11
1807272547_3.jpg,14.17
1831095703_1.jpg,4.20
1831113682_1.jpg,20.85
1831120499_1.jpg,10.84
1831121823_1.jpg,6.53
1831123673_1.jpg,2.08
1831136565_1.jpg,2.14
1831141280_1.jpg,6.03
1831144864_1.jpg,10.76
1831144868_1.jpg,3.93
1831144925_1.jpg,2.23
1831144942_1.jpg,2.05
1831145408_1.jpg,3.46
1831146163_1.jpg,0.42
1831146244_1.jpg,9.54
1831146363_1.jpg,20.98
1831146367_1.jpg,6.49
1831161718_1.jpg,3.76
1831161724_1.jpg,5.26
1836656403_1.jpg,9.36
1837743816_1.jpg,8.10
1837743816_2.jpg,14.11
1837743816_3.jpg,10.01
1837759948_1.jpg,5.02
1838046165_1.jpg,12.90
1838046229_1.jpg,10.60
1838320955_1.jpg,3.52
1838324658_1.jpg,6.88
1838325172_1.jpg,2.36
1838360250_1.jpg,26.89
1838361705_1.jpg,6.34
1838378240_1.jpg,3.31
1838388974_1.jpg,1.20
1839216106_1.jpg,5.87
1839216451_1.jpg,26.93
1839216462_1.jpg,44.53
1839228721_1.jpg,2.24
1839230297_1.jpg,19.36
1839248174_1.jpg,1.91
1839268366_1.jpg,2.08
1841246403_1.jpg,14.51
1841283932_1.jpg,7.54
1841283932_2.jpg,23.66
1841298817_1.jpg,2.51
1841312935_1.jpg,9.39
1841316067_1.jpg,0.88
1841317513_1.jpg,1.11
1847420708_1.jpg,0.34
1847469834_1.jpg,6.32
1847492276_1.jpg,6.26
1847501153_1.jpg,8.42
1847516622_1.jpg,15.88
1847519874_1.jpg,21.75
1847550307_1.jpg,4.91
1847562441_1.jpg,15.17
1847562441_2.jpg,8.73
1847562441_3.jpg,5.11
1847587536_1.jpg,1.16
1847587536_2.jpg,3.18
1847612553_1.jpg,3.41
1847621674_1.jpg,22.27
1848763126_1.jpg,6.14
1848763126_2.jpg,3.51
1848763253_1.jpg,4.15
1848763253_2.jpg,2.42
1848770129_1.jpg,3.96
1848776926_1.jpg,1.46
1848778186_1.jpg,11.69
1848792365_1.jpg,8.82
1850916874_1.jpg,1.01
1850916874_2.jpg,0.72
1850955920_1.jpg,0.80
1880492148_1.jpg,3.03
1880502919_1.jpg,13.91
1880529075_1.jpg,32.61
1880529075_2.jpg,8.95
1880559714_1.jpg,26.43
1880591827_1.jpg,0.35
1880591923_1.jpg,12.78
1880591923_2.jpg,11.77
1880596184_1.jpg,3.49
1880602876_1.jpg,15.47
1880602876_2.jpg,8.99
1880612460_1.jpg,9.43
1880612472_1.jpg,2.16
1880618943_1.jpg,0.75
1880619756_1.jpg,2.80
1880642821_1.jpg,3.31
1880642836_1.jpg,6.24
1880642836_2.jpg,2.59
1880642836_3.jpg,5.35
1883484792_1.jpg,3.51
1883502909_1.jpg,22.31
1883503323_1.jpg,0.59
1883516789_1.jpg,4.21
1883525335_1.jpg,4.89
1883525335_10.jpg,7.26
1883525335_11.jpg,6.85
1883525335_2.jpg,7.95
1883525335_3.jpg,8.10
1883525335_4.jpg,6.26
1883525335_5.jpg,5.37
1883525335_6.jpg,5.29
1883525335_7.jpg,1.99
1883525335_8.jpg,5.29
