"photo_id","file","cluster","proportion","L","a","b","hex"
"1571120767_1","1571120767_1.png",1,0.531,75.5739636088175,3.09081492246356,6.48762805868169,"#C5B8AE"
"1571120767_1","1571120767_1.png",2,0.469,52.7446556972294,2.33508088184271,6.28314736502189,"#867C73"
"1571132348_1","1571132348_1.png",1,0.8546,66.099406504692,3.42872475661479,9.91365150124179,"#AE9E8F"
"1571132348_1","1571132348_1.png",2,0.1454,32.7705488340156,3.08839195953757,14.5922941821291,"#5A4B36"
"1571139416_1","1571139416_1.png",1,0.562,73.942061569828,0.849584099192645,0.238895161832677,"#B8B5B5"
"1571139416_1","1571139416_1.png",2,0.438,52.1835949503505,2.66823504030545,0.304152311711914,"#817B7C"
"1571153862_1","1571153862_1.png",1,0.6144,67.6115773503937,5.35870372203345,6.37694351964118,"#B3A199"
"1571153862_1","1571153862_1.png",2,0.3856,60.2783993927912,5.55832041498042,3.8097006069336,"#9E8E8B"
"1571186245_1","1571186245_1.png",1,0.6008,70.8629337131279,7.05479780007722,3.99973873502954,"#BDA9A6"
"1571186245_1","1571186245_1.png",2,0.3992,53.2792216646863,10.1467674814392,8.28519670771562,"#967971"
"1571187038_1","1571187038_1.png",1,0.5352,56.4094310777022,2.6344725834151,8.05490345007657,"#928579"
"1571187038_1","1571187038_1.png",2,0.4648,76.3690680889328,3.08320835058484,9.22811602928553,"#C9BAAC"
"1571187869_1","1571187869_1.png",1,0.5514,75.4326244743826,2.67603916745824,4.70866566758911,"#C3B8B1"
"1571187869_1","1571187869_1.png",2,0.4486,48.9861265566983,4.05973116466935,9.31445689035393,"#817265"
"1571187872_1","1571187872_1.png",1,0.538,80.5770884257691,4.001479483241,10.7481255739293,"#D8C5B4"
"1571187872_1","1571187872_1.png",2,0.462,44.7897246815288,6.63969357281046,12.3441617081951,"#7C6556"
"1571187879_1","1571187879_1.png",1,0.6544,70.854433839224,-1.60654618682943,5.12825775601034,"#AEAEA4"
"1571187879_1","1571187879_1.png",2,0.3456,45.1160912469333,-3.07019290956434,11.1466783419133,"#6D6C58"
