photo_ID,class_coverage
4407397545_3.jpg,15.52
4407404892_1.jpg,10.14
4407539784_1.jpg,6.76
4407539784_2.jpg,8.05
4408587033_1.jpg,9.34
4409181011_1.jpg,3.88
4409586037_1.jpg,6.31
4413517702_1.jpg,0.52
4413578082_1.jpg,1.41
4413578082_2.jpg,1.03
4413958567_1.jpg,3.17
4416723093_1.jpg,2.34
4416942725_1.jpg,12.46
4416942725_2.jpg,15.20
4416942725_3.jpg,15.22
4416956324_1.jpg,17.28
4420898286_1.jpg,9.41
4420898286_2.jpg,3.99
4420898286_3.jpg,6.11
4420931908_1.jpg,4.38
4421029190_1.jpg,10.36
4421029190_2.jpg,8.98
4421029190_3.jpg,0.66
4421029190_4.jpg,6.16
4421029190_5.jpg,7.32
4421029190_6.jpg,4.60
4424379536_1.jpg,4.79
4424379536_2.jpg,1.79
4424412293_1.jpg,9.57
4424412293_2.jpg,32.95
4424445126_1.jpg,10.93
4424445126_2.jpg,9.98
4424445126_3.jpg,12.77
4424445126_4.jpg,2.59
4424492598_1.jpg,0.03
4424492598_2.jpg,0.00
4424492598_3.jpg,0.70
4424492598_4.jpg,0.39
4424568237_1.jpg,5.64
4430673084_1.jpg,7.25
4430676776_1.jpg,4.04
4430676776_2.jpg,0.96
4430702136_1.jpg,0.84
4430702136_2.jpg,2.78
4430774302_1.jpg,8.50
4431003690_1.jpg,8.67
4431169974_1.jpg,2.40
4440911350_1.jpg,3.33
4458406227_1.jpg,31.13
4458421651_1.jpg,10.21
4458454559_1.jpg,10.68
4458471604_1.jpg,3.56
4458473607_1.jpg,4.70
4459331251_1.jpg,4.99
4459420154_1.jpg,5.72
4459584477_1.jpg,1.26
4459584477_2.jpg,12.41
4460125390_1.jpg,9.96
4460125390_2.jpg,9.11
4460270976_1.jpg,9.47
4460270976_2.jpg,5.12
4460311989_1.jpg,14.14
4460311989_2.jpg,13.51
4460311989_3.jpg,12.09
4460311989_4.jpg,6.46
4460397197_1.jpg,23.70
4460519179_1.jpg,9.13
4460519179_2.jpg,18.97
4460560556_1.jpg,1.74
4460560556_2.jpg,2.01
4460560556_3.jpg,1.63
4460579117_1.jpg,1.55
4460589351_1.jpg,5.26
4460589929_1.jpg,15.98
4460589929_2.jpg,15.39
4460589929_3.jpg,7.71
4460589929_4.jpg,13.25
4460589929_5.jpg,6.72
4460603128_1.jpg,2.53
4460712614_1.jpg,3.71
4460712614_2.jpg,13.87
4460771467_1.jpg,5.65
4460919199_1.jpg,17.46
4461107627_1.jpg,12.67
4461373308_1.jpg,17.72
4461373308_2.jpg,17.72
4461468018_1.jpg,6.32
4461478642_1.jpg,21.81
4461478642_2.jpg,4.60
4461589234_1.jpg,14.01
4461589234_2.jpg,7.88
