"photo_id","wb_gain_r","wb_gain_g","wb_gain_b","exposure_gain","saturated_frac","wb_clamped","exp_clamped","n_bg_pixels","residual_a","residual_b","residual_euclid"
"2843755663_1",0.876395269256184,0.989698015535776,1.17847659358262,1.17447855054096,0.00334999999999996,FALSE,FALSE,19933,0.188211474917654,0.155332208204539,0.244032076162904
"2843773558_1",0.899582603481035,0.973734520431337,1.16090169222474,1.0712388267072,0.0208,FALSE,FALSE,19584,0.559576080392699,4.60973060878964,4.64356992790674
"2843773558_2",0.792659924528467,1.04508541221632,1.27948355735845,1.72472338745566,4.99999999999945e-05,FALSE,FALSE,19999,-0.777982651685272,4.25042500478927,4.32103803821039
"2844668949_1",0.856132591373623,0.870677489657764,1.4632167908561,1.25708193514097,0.06515,FALSE,FALSE,18697,1.43506729177612,6.69682675089527,6.84886170567286
"2845040397_1",0.916293029277526,1.04224338780743,1.05354396965467,1.45381599735722,0,FALSE,FALSE,20000,1.98415620238573,6.59492821561845,6.886940830632
"2845040397_2",1.06231508744133,0.853090689995531,1.12809344457715,1.20646962330337,0.00190000000000001,FALSE,FALSE,19962,-8.43987356775833,18.1607394120151,20.0260810402551
"2850803450_1",1.0030090962286,0.999800685490154,0.997207107605144,1.00772941153121,0.01255,FALSE,FALSE,19749,-0.154504265928057,1.3576729073923,1.36643598154361
"2851107170_1",0.838126016768176,0.997250411478476,1.24361894506327,1.15389552703826,0.0447,FALSE,FALSE,19106,0.408088104187132,1.884961589186,1.92863062650308
"2851107170_2",0.782742303061425,1.04924158733817,1.29976309425297,1.29287900170254,0.04715,FALSE,FALSE,19057,-1.16449859995843,-0.000239959092795949,1.16449862468167
"2851107170_3",0.837961758250463,0.998610253357829,1.24187127281866,1.16056040529565,0.0428500000000001,FALSE,FALSE,19143,0.339343824828031,2.59596622490703,2.61805173216783
"2856844481_1",0.997781730302284,1.0063862480269,0.995894404096489,1.0544856515683,0.00970000000000004,FALSE,FALSE,19806,-0.530121249304905,1.40063149226272,1.49759711407397
